action,county,page,candidate,columnIndex,currentValue,correctedValue,exclude,reason,reviewer,rowText,sourceWarnings,correctionKey
update,Attala,3,pinkins,2,8,8,,Visual review of Attala page 3 shows pinkins column 2 is 8.,codex,,,
update,Attala,3,pinkins,3,148,148,,Visual review of Attala page 3 shows pinkins column 3 is 148.,codex,,,
update,Attala,3,pinkins,4,83,83,,Visual review of Attala page 3 shows pinkins column 4 is 83.,codex,,,
update,Attala,3,pinkins,5,12,12,,Visual review of Attala page 3 shows pinkins column 5 is 12.,codex,,,
update,Attala,3,pinkins,6,47,47,,Visual review of Attala page 3 shows pinkins column 6 is 47.,codex,,,
update,Attala,3,pinkins,7,124,124,,Visual review of Attala page 3 shows pinkins column 7 is 124.,codex,,,
update,Attala,3,pinkins,8,83,83,,Visual review of Attala page 3 shows pinkins column 8 is 83.,codex,,,
update,Attala,3,pinkins,9,54,94,,Visual review of Attala page 3 shows pinkins column 9 is 94.,codex,,,
update,Attala,3,pinkins,10,634,40,,Visual review of Attala page 3 shows pinkins column 10 is 40.,codex,,,
add,Attala,3,pinkins,11,,634,,Visual review of Attala page 3 shows pinkins column 11 is 634.,codex,,,
update,Attala,4,pinkins,1,460,238,,Visual review of Attala page 4 shows pinkins column 1 is 238.,codex,,,
update,Attala,4,pinkins,2,292,66,,Visual review of Attala page 4 shows pinkins column 2 is 66.,codex,,,
add,Attala,4,pinkins,3,,25,,Visual review of Attala page 4 shows pinkins column 3 is 25.,codex,,,
add,Attala,4,pinkins,4,,460,,Visual review of Attala page 4 shows pinkins column 4 is 460.,codex,,,
add,Attala,4,pinkins,5,,255,,Visual review of Attala page 4 shows pinkins column 5 is 255.,codex,,,
add,Attala,4,pinkins,6,,188,,Visual review of Attala page 4 shows pinkins column 6 is 188.,codex,,,
add,Attala,4,pinkins,7,,8,,Visual review of Attala page 4 shows pinkins column 7 is 8.,codex,,,
add,Attala,4,pinkins,8,,292,,Visual review of Attala page 4 shows pinkins column 8 is 292.,codex,,,
add,Attala,4,pinkins,9,,76,,Visual review of Attala page 4 shows pinkins column 9 is 76.,codex,,,
add,Attala,4,pinkins,10,,2894,,Visual review of Attala page 4 shows pinkins column 10 is 2894.,codex,,,
update,Attala,3,wicker,1,85,85,,Visual review of Attala page 3 shows wicker column 1 is 85.,codex,,,
update,Attala,3,wicker,2,183,183,,Visual review of Attala page 3 shows wicker column 2 is 183.,codex,,,
update,Attala,3,wicker,3,506,506,,Visual review of Attala page 3 shows wicker column 3 is 506.,codex,,,
update,Attala,3,wicker,4,158,198,,Visual review of Attala page 3 shows wicker column 4 is 198.,codex,,,
update,Attala,3,wicker,5,189,185,,Visual review of Attala page 3 shows wicker column 5 is 185.,codex,,,
update,Attala,3,wicker,6,180,180,,Visual review of Attala page 3 shows wicker column 6 is 180.,codex,,,
update,Attala,3,wicker,7,132,132,,Visual review of Attala page 3 shows wicker column 7 is 132.,codex,,,
update,Attala,3,wicker,8,172,172,,Visual review of Attala page 3 shows wicker column 8 is 172.,codex,,,
add,Attala,3,wicker,9,,154,,Visual review of Attala page 3 shows wicker column 9 is 154.,codex,,,
add,Attala,3,wicker,10,,246,,Visual review of Attala page 3 shows wicker column 10 is 246.,codex,,,
add,Attala,3,wicker,11,,247,,Visual review of Attala page 3 shows wicker column 11 is 247.,codex,,,
add,Attala,4,wicker,1,,418,,Visual review of Attala page 4 shows wicker column 1 is 418.,codex,,,
add,Attala,4,wicker,2,,126,,Visual review of Attala page 4 shows wicker column 2 is 126.,codex,,,
add,Attala,4,wicker,3,,222,,Visual review of Attala page 4 shows wicker column 3 is 222.,codex,,,
add,Attala,4,wicker,4,,271,,Visual review of Attala page 4 shows wicker column 4 is 271.,codex,,,
add,Attala,4,wicker,5,,368,,Visual review of Attala page 4 shows wicker column 5 is 368.,codex,,,
add,Attala,4,wicker,6,,77,,Visual review of Attala page 4 shows wicker column 6 is 77.,codex,,,
add,Attala,4,wicker,7,,116,,Visual review of Attala page 4 shows wicker column 7 is 116.,codex,,,
add,Attala,4,wicker,8,,706,,Visual review of Attala page 4 shows wicker column 8 is 706.,codex,,,
add,Attala,4,wicker,9,,161,,Visual review of Attala page 4 shows wicker column 9 is 161.,codex,,,
add,Attala,4,wicker,10,,4753,,Visual review of Attala page 4 shows wicker column 10 is 4753.,codex,,,
update,Attala,3,trump,12,2350,,true,"Visual review of Attala page 3 shows Trump column 12 is a spurious duplicate total-like OCR cell, not a precinct value.",codex,,,
update,Madison,2,trump,1,143,143,,Visual review of Madison page 2 shows trump column 1 is 143.,codex,,,
update,Madison,2,trump,2,54,54,,Visual review of Madison page 2 shows trump column 2 is 54.,codex,,,
update,Madison,2,trump,3,27,27,,Visual review of Madison page 2 shows trump column 3 is 27.,codex,,,
update,Madison,2,trump,4,16,16,,Visual review of Madison page 2 shows trump column 4 is 16.,codex,,,
update,Madison,2,trump,5,128,128,,Visual review of Madison page 2 shows trump column 5 is 128.,codex,,,
update,Madison,2,trump,6,144,144,,Visual review of Madison page 2 shows trump column 6 is 144.,codex,,,
update,Madison,2,trump,7,486,160,,Visual review of Madison page 2 shows trump column 7 is 160.,codex,,,
update,Madison,2,trump,8,0,486,,Visual review of Madison page 2 shows trump column 8 is 486.,codex,,,
update,Madison,2,trump,9,122,7,,Visual review of Madison page 2 shows trump column 9 is 7.,codex,,,
update,Madison,2,trump,10,1099,122,,Visual review of Madison page 2 shows trump column 10 is 122.,codex,,,
add,Madison,2,trump,11,,1099,,Visual review of Madison page 2 shows trump column 11 is 1099.,codex,,,
update,Madison,3,trump,1,327,327,,Visual review of Madison page 3 shows trump column 1 is 327.,codex,,,
update,Madison,3,trump,2,14,14,,Visual review of Madison page 3 shows trump column 2 is 14.,codex,,,
update,Madison,3,trump,3,529,529,,Visual review of Madison page 3 shows trump column 3 is 529.,codex,,,
update,Madison,3,trump,4,1707,1707,,Visual review of Madison page 3 shows trump column 4 is 1707.,codex,,,
update,Madison,3,trump,5,111,111,,Visual review of Madison page 3 shows trump column 5 is 111.,codex,,,
update,Madison,3,trump,6,889,889,,Visual review of Madison page 3 shows trump column 6 is 889.,codex,,,
update,Madison,3,trump,7,17,178,,Visual review of Madison page 3 shows trump column 7 is 178.,codex,,,
update,Madison,3,trump,8,1325,1325,,Visual review of Madison page 3 shows trump column 8 is 1325.,codex,,,
update,Madison,3,trump,9,274,274,,Visual review of Madison page 3 shows trump column 9 is 274.,codex,,,
update,Madison,3,trump,10,22,2107,,Visual review of Madison page 3 shows trump column 10 is 2107.,codex,,,
add,Madison,3,trump,11,,22,,Visual review of Madison page 3 shows trump column 11 is 22.,codex,,,
update,Madison,2,pinkins,1,484,484,,Visual review of Madison page 2 shows pinkins column 1 is 484.,codex,,,
update,Madison,2,pinkins,2,54,54,,Visual review of Madison page 2 shows pinkins column 2 is 54.,codex,,,
update,Madison,2,pinkins,3,724,724,,Visual review of Madison page 2 shows pinkins column 3 is 724.,codex,,,
update,Madison,2,pinkins,4,302,302,,Visual review of Madison page 2 shows pinkins column 4 is 302.,codex,,,
update,Madison,2,pinkins,5,979,979,,Visual review of Madison page 2 shows pinkins column 5 is 979.,codex,,,
update,Madison,2,pinkins,6,330,330,,Visual review of Madison page 2 shows pinkins column 6 is 330.,codex,,,
update,Madison,2,pinkins,7,362,362,,Visual review of Madison page 2 shows pinkins column 7 is 362.,codex,,,
update,Madison,2,pinkins,8,744,744,,Visual review of Madison page 2 shows pinkins column 8 is 744.,codex,,,
update,Madison,2,pinkins,9,113,111,,Visual review of Madison page 2 shows pinkins column 9 is 111.,codex,,,
update,Madison,2,pinkins,10,374,9,,Visual review of Madison page 2 shows pinkins column 10 is 9.,codex,,,
add,Madison,2,pinkins,11,,374,,Visual review of Madison page 2 shows pinkins column 11 is 374.,codex,,,
update,Madison,2,wicker,1,172,172,,Visual review of Madison page 2 shows wicker column 1 is 172.,codex,,,
update,Madison,2,wicker,2,52,52,,Visual review of Madison page 2 shows wicker column 2 is 52.,codex,,,
update,Madison,2,wicker,3,24,35,,Visual review of Madison page 2 shows wicker column 3 is 35.,codex,,,
update,Madison,2,wicker,4,167,24,,Visual review of Madison page 2 shows wicker column 4 is 24.,codex,,,
update,Madison,2,wicker,5,158,167,,Visual review of Madison page 2 shows wicker column 5 is 167.,codex,,,
update,Madison,2,wicker,6,168,158,,Visual review of Madison page 2 shows wicker column 6 is 158.,codex,,,
update,Madison,2,wicker,7,532,168,,Visual review of Madison page 2 shows wicker column 7 is 168.,codex,,,
update,Madison,2,wicker,8,15,532,,Visual review of Madison page 2 shows wicker column 8 is 532.,codex,,,
update,Madison,2,wicker,9,124,15,,Visual review of Madison page 2 shows wicker column 9 is 15.,codex,,,
update,Madison,2,wicker,10,1159,124,,Visual review of Madison page 2 shows wicker column 10 is 124.,codex,,,
add,Madison,2,wicker,11,,1159,,Visual review of Madison page 2 shows wicker column 11 is 1159.,codex,,,
update,Madison,3,wicker,1,360,360,,Visual review of Madison page 3 shows wicker column 1 is 360.,codex,,,
update,Madison,3,wicker,2,13,13,,Visual review of Madison page 3 shows wicker column 2 is 13.,codex,,,
update,Madison,3,wicker,3,542,542,,Visual review of Madison page 3 shows wicker column 3 is 542.,codex,,,
update,Madison,3,wicker,4,1732,1732,,Visual review of Madison page 3 shows wicker column 4 is 1732.,codex,,,
update,Madison,3,wicker,5,896,117,,Visual review of Madison page 3 shows wicker column 5 is 117.,codex,,,
update,Madison,3,wicker,6,184,896,,Visual review of Madison page 3 shows wicker column 6 is 896.,codex,,,
update,Madison,3,wicker,7,1409,184,,Visual review of Madison page 3 shows wicker column 7 is 184.,codex,,,
update,Madison,3,wicker,8,274,1409,,Visual review of Madison page 3 shows wicker column 8 is 1409.,codex,,,
update,Madison,3,wicker,9,2199,274,,Visual review of Madison page 3 shows wicker column 9 is 274.,codex,,,
update,Madison,3,wicker,10,33,2199,,Visual review of Madison page 3 shows wicker column 10 is 2199.,codex,,,
add,Madison,3,wicker,11,,33,,Visual review of Madison page 3 shows wicker column 11 is 33.,codex,,,
update,Madison,4,wicker,1,2609,2609,,Visual review of Madison page 4 shows wicker column 1 is 2609.,codex,,,
update,Madison,4,wicker,2,272,272,,Visual review of Madison page 4 shows wicker column 2 is 272.,codex,,,
update,Madison,4,wicker,3,3207,3207,,Visual review of Madison page 4 shows wicker column 3 is 3207.,codex,,,
update,Madison,4,wicker,4,33,33,,Visual review of Madison page 4 shows wicker column 4 is 33.,codex,,,
update,Madison,4,wicker,5,1462,1462,,Visual review of Madison page 4 shows wicker column 5 is 1462.,codex,,,
update,Madison,4,wicker,6,404,404,,Visual review of Madison page 4 shows wicker column 6 is 404.,codex,,,
update,Madison,4,wicker,7,328,458,,Visual review of Madison page 4 shows wicker column 7 is 458.,codex,,,
update,Madison,4,wicker,8,629,328,,Visual review of Madison page 4 shows wicker column 8 is 328.,codex,,,
update,Madison,4,wicker,9,1697,629,,Visual review of Madison page 4 shows wicker column 9 is 629.,codex,,,
update,Madison,4,wicker,10,791,1697,,Visual review of Madison page 4 shows wicker column 10 is 1697.,codex,,,
add,Madison,4,wicker,11,,791,,Visual review of Madison page 4 shows wicker column 11 is 791.,codex,,,
update,Madison,5,wicker,1,2900,2900,,Visual review of Madison page 5 shows wicker column 1 is 2900.,codex,,,
update,Madison,5,wicker,2,1759,1759,,Visual review of Madison page 5 shows wicker column 2 is 1759.,codex,,,
update,Madison,5,wicker,3,378,378,,Visual review of Madison page 5 shows wicker column 3 is 378.,codex,,,
update,Madison,5,wicker,4,90,90,,Visual review of Madison page 5 shows wicker column 4 is 90.,codex,,,
update,Madison,5,wicker,5,514,1447,,Visual review of Madison page 5 shows wicker column 5 is 1447.,codex,,,
update,Madison,5,wicker,6,2,514,,Visual review of Madison page 5 shows wicker column 6 is 514.,codex,,,
update,Madison,5,wicker,7,980,2,,Visual review of Madison page 5 shows wicker column 7 is 2.,codex,,,
update,Madison,5,wicker,8,803,980,,Visual review of Madison page 5 shows wicker column 8 is 980.,codex,,,
update,Madison,5,wicker,9,2223,803,,Visual review of Madison page 5 shows wicker column 9 is 803.,codex,,,
add,Madison,5,wicker,10,,2223,,Visual review of Madison page 5 shows wicker column 10 is 2223.,codex,,,
add,Madison,5,wicker,11,,830,,Visual review of Madison page 5 shows wicker column 11 is 830.,codex,,,
update,Madison,6,wicker,2,1,,true,"Visual review of Madison page 6 shows Wicker column 2 is a stray OCR artifact after the official total, not a precinct value.",codex,,,
add,Prentiss,2,harris,1,,208,,Visual review of Prentiss page 2 shows harris column 1 is 208.,codex,,,
add,Prentiss,2,harris,2,,403,,Visual review of Prentiss page 2 shows harris column 2 is 403.,codex,,,
add,Prentiss,2,harris,3,,27,,Visual review of Prentiss page 2 shows harris column 3 is 27.,codex,,,
add,Prentiss,2,harris,4,,31,,Visual review of Prentiss page 2 shows harris column 4 is 31.,codex,,,
add,Prentiss,2,harris,5,,43,,Visual review of Prentiss page 2 shows harris column 5 is 43.,codex,,,
add,Prentiss,2,harris,6,,150,,Visual review of Prentiss page 2 shows harris column 6 is 150.,codex,,,
add,Prentiss,2,harris,7,,47,,Visual review of Prentiss page 2 shows harris column 7 is 47.,codex,,,
add,Prentiss,2,harris,8,,25,,Visual review of Prentiss page 2 shows harris column 8 is 25.,codex,,,
add,Prentiss,2,harris,9,,56,,Visual review of Prentiss page 2 shows harris column 9 is 56.,codex,,,
add,Prentiss,2,harris,10,,39,,Visual review of Prentiss page 2 shows harris column 10 is 39.,codex,,,
add,Prentiss,2,harris,11,,334,,Visual review of Prentiss page 2 shows harris column 11 is 334.,codex,,,
update,Prentiss,3,harris,1,46,46,,Visual review of Prentiss page 3 shows harris column 1 is 46.,codex,,,
update,Prentiss,3,harris,2,212,212,,Visual review of Prentiss page 3 shows harris column 2 is 212.,codex,,,
update,Prentiss,3,harris,3,106,106,,Visual review of Prentiss page 3 shows harris column 3 is 106.,codex,,,
update,Prentiss,3,harris,4,1727,1727,,Visual review of Prentiss page 3 shows harris column 4 is 1727.,codex,,,
update,Prentiss,2,trump,1,1220,1220,,Visual review of Prentiss page 2 shows trump column 1 is 1220.,codex,,,
update,Prentiss,2,trump,2,539,536,,Visual review of Prentiss page 2 shows trump column 2 is 536.,codex,,,
update,Prentiss,2,trump,3,39,366,,Visual review of Prentiss page 2 shows trump column 3 is 366.,codex,,,
update,Prentiss,2,trump,4,313,313,,Visual review of Prentiss page 2 shows trump column 4 is 313.,codex,,,
update,Prentiss,2,trump,5,509,509,,Visual review of Prentiss page 2 shows trump column 5 is 509.,codex,,,
update,Prentiss,2,trump,6,628,628,,Visual review of Prentiss page 2 shows trump column 6 is 628.,codex,,,
update,Prentiss,2,trump,7,51,851,,Visual review of Prentiss page 2 shows trump column 7 is 851.,codex,,,
update,Prentiss,2,trump,8,254,254,,Visual review of Prentiss page 2 shows trump column 8 is 254.,codex,,,
update,Prentiss,2,trump,9,607,607,,Visual review of Prentiss page 2 shows trump column 9 is 607.,codex,,,
update,Prentiss,2,trump,10,516,516,,Visual review of Prentiss page 2 shows trump column 10 is 516.,codex,,,
update,Prentiss,2,trump,11,366,366,,Visual review of Prentiss page 2 shows trump column 11 is 366.,codex,,,
update,Prentiss,3,trump,1,0,512,,Visual review of Prentiss page 3 shows trump column 1 is 512.,codex,,,
update,Prentiss,3,trump,2,0,1277,,Visual review of Prentiss page 3 shows trump column 2 is 1277.,codex,,,
update,Prentiss,3,trump,3,0,626,,Visual review of Prentiss page 3 shows trump column 3 is 626.,codex,,,
update,Prentiss,3,trump,4,2,8581,,Visual review of Prentiss page 3 shows trump column 4 is 8581.,codex,,,
update,Prentiss,2,pinkins,1,3,212,,Visual review of Prentiss page 2 shows pinkins column 1 is 212.,codex,,,
update,Prentiss,2,pinkins,2,1,369,,Visual review of Prentiss page 2 shows pinkins column 2 is 369.,codex,,,
update,Prentiss,2,pinkins,3,0,30,,Visual review of Prentiss page 2 shows pinkins column 3 is 30.,codex,,,
update,Prentiss,2,pinkins,4,4,35,,Visual review of Prentiss page 2 shows pinkins column 4 is 35.,codex,,,
update,Prentiss,2,pinkins,5,1,44,,Visual review of Prentiss page 2 shows pinkins column 5 is 44.,codex,,,
update,Prentiss,2,pinkins,6,2,144,,Visual review of Prentiss page 2 shows pinkins column 6 is 144.,codex,,,
update,Prentiss,2,pinkins,7,4,61,,Visual review of Prentiss page 2 shows pinkins column 7 is 61.,codex,,,
update,Prentiss,2,pinkins,8,1,20,,Visual review of Prentiss page 2 shows pinkins column 8 is 20.,codex,,,
add,Prentiss,2,pinkins,9,,66,,Visual review of Prentiss page 2 shows pinkins column 9 is 66.,codex,,,
add,Prentiss,2,pinkins,10,,43,,Visual review of Prentiss page 2 shows pinkins column 10 is 43.,codex,,,
add,Prentiss,2,pinkins,11,,322,,Visual review of Prentiss page 2 shows pinkins column 11 is 322.,codex,,,
add,Prentiss,3,pinkins,1,,54,,Visual review of Prentiss page 3 shows pinkins column 1 is 54.,codex,,,
add,Prentiss,3,pinkins,2,,211,,Visual review of Prentiss page 3 shows pinkins column 2 is 211.,codex,,,
add,Prentiss,3,pinkins,3,,106,,Visual review of Prentiss page 3 shows pinkins column 3 is 106.,codex,,,
add,Prentiss,3,pinkins,4,,1717,,Visual review of Prentiss page 3 shows pinkins column 4 is 1717.,codex,,,
update,Greene,2,harris,1,90,90,,Visual review of Greene page 2 shows harris column 1 is 90.,codex,,,
add,Greene,2,harris,2,,140,,Visual review of Greene page 2 shows harris column 2 is 140.,codex,,,
add,Greene,2,harris,3,,275,,Visual review of Greene page 2 shows harris column 3 is 275.,codex,,,
add,Greene,2,harris,4,,9,,Visual review of Greene page 2 shows harris column 4 is 9.,codex,,,
add,Greene,2,harris,5,,29,,Visual review of Greene page 2 shows harris column 5 is 29.,codex,,,
add,Greene,2,harris,6,,3,,Visual review of Greene page 2 shows harris column 6 is 3.,codex,,,
add,Greene,2,harris,7,,8,,Visual review of Greene page 2 shows harris column 7 is 8.,codex,,,
add,Greene,2,harris,8,,46,,Visual review of Greene page 2 shows harris column 8 is 46.,codex,,,
add,Greene,2,harris,9,,41,,Visual review of Greene page 2 shows harris column 9 is 41.,codex,,,
add,Greene,2,harris,10,,7,,Visual review of Greene page 2 shows harris column 10 is 7.,codex,,,
add,Greene,2,harris,11,,32,,Visual review of Greene page 2 shows harris column 11 is 32.,codex,,,
update,Greene,3,harris,1,17,138,,Visual review of Greene page 3 shows harris column 1 is 138.,codex,,,
add,Greene,3,harris,2,,17,,Visual review of Greene page 3 shows harris column 2 is 17.,codex,,,
add,Greene,3,harris,3,,835,,Visual review of Greene page 3 shows harris column 3 is 835.,codex,,,
update,Greene,2,trump,1,1098,1098,,Visual review of Greene page 2 shows trump column 1 is 1098.,codex,,,
add,Greene,2,trump,2,,129,,Visual review of Greene page 2 shows trump column 2 is 129.,codex,,,
add,Greene,2,trump,3,,324,,Visual review of Greene page 2 shows trump column 3 is 324.,codex,,,
add,Greene,2,trump,4,,197,,Visual review of Greene page 2 shows trump column 4 is 197.,codex,,,
add,Greene,2,trump,5,,483,,Visual review of Greene page 2 shows trump column 5 is 483.,codex,,,
add,Greene,2,trump,6,,204,,Visual review of Greene page 2 shows trump column 6 is 204.,codex,,,
add,Greene,2,trump,7,,330,,Visual review of Greene page 2 shows trump column 7 is 330.,codex,,,
add,Greene,2,trump,8,,587,,Visual review of Greene page 2 shows trump column 8 is 587.,codex,,,
add,Greene,2,trump,9,,478,,Visual review of Greene page 2 shows trump column 9 is 478.,codex,,,
add,Greene,2,trump,10,,309,,Visual review of Greene page 2 shows trump column 10 is 309.,codex,,,
add,Greene,2,trump,11,,108,,Visual review of Greene page 2 shows trump column 11 is 108.,codex,,,
update,Greene,3,trump,1,133,133,,Visual review of Greene page 3 shows trump column 1 is 133.,codex,,,
add,Greene,3,trump,2,,396,,Visual review of Greene page 3 shows trump column 2 is 396.,codex,,,
add,Greene,3,trump,3,,4776,,Visual review of Greene page 3 shows trump column 3 is 4776.,codex,,,
update,Greene,2,pinkins,1,97,97,,Visual review of Greene page 2 shows pinkins column 1 is 97.,codex,,,
add,Greene,2,pinkins,2,,143,,Visual review of Greene page 2 shows pinkins column 2 is 143.,codex,,,
add,Greene,2,pinkins,3,,282,,Visual review of Greene page 2 shows pinkins column 3 is 282.,codex,,,
add,Greene,2,pinkins,4,,10,,Visual review of Greene page 2 shows pinkins column 4 is 10.,codex,,,
add,Greene,2,pinkins,5,,33,,Visual review of Greene page 2 shows pinkins column 5 is 33.,codex,,,
add,Greene,2,pinkins,6,,4,,Visual review of Greene page 2 shows pinkins column 6 is 4.,codex,,,
add,Greene,2,pinkins,7,,8,,Visual review of Greene page 2 shows pinkins column 7 is 8.,codex,,,
add,Greene,2,pinkins,8,,52,,Visual review of Greene page 2 shows pinkins column 8 is 52.,codex,,,
add,Greene,2,pinkins,9,,52,,Visual review of Greene page 2 shows pinkins column 9 is 52.,codex,,,
add,Greene,2,pinkins,10,,17,,Visual review of Greene page 2 shows pinkins column 10 is 17.,codex,,,
add,Greene,2,pinkins,11,,31,,Visual review of Greene page 2 shows pinkins column 11 is 31.,codex,,,
update,Greene,3,pinkins,1,141,141,,Visual review of Greene page 3 shows pinkins column 1 is 141.,codex,,,
add,Greene,3,pinkins,2,,21,,Visual review of Greene page 3 shows pinkins column 2 is 21.,codex,,,
add,Greene,3,pinkins,3,,891,,Visual review of Greene page 3 shows pinkins column 3 is 891.,codex,,,
update,Greene,2,wicker,1,1088,1088,,Visual review of Greene page 2 shows wicker column 1 is 1088.,codex,,,
add,Greene,2,wicker,2,,128,,Visual review of Greene page 2 shows wicker column 2 is 128.,codex,,,
add,Greene,2,wicker,3,,322,,Visual review of Greene page 2 shows wicker column 3 is 322.,codex,,,
add,Greene,2,wicker,4,,196,,Visual review of Greene page 2 shows wicker column 4 is 196.,codex,,,
add,Greene,2,wicker,5,,477,,Visual review of Greene page 2 shows wicker column 5 is 477.,codex,,,
add,Greene,2,wicker,6,,204,,Visual review of Greene page 2 shows wicker column 6 is 204.,codex,,,
add,Greene,2,wicker,7,,328,,Visual review of Greene page 2 shows wicker column 7 is 328.,codex,,,
add,Greene,2,wicker,8,,578,,Visual review of Greene page 2 shows wicker column 8 is 578.,codex,,,
add,Greene,2,wicker,9,,464,,Visual review of Greene page 2 shows wicker column 9 is 464.,codex,,,
add,Greene,2,wicker,10,,298,,Visual review of Greene page 2 shows wicker column 10 is 298.,codex,,,
add,Greene,2,wicker,11,,110,,Visual review of Greene page 2 shows wicker column 11 is 110.,codex,,,
update,Greene,3,wicker,1,132,132,,Visual review of Greene page 3 shows wicker column 1 is 132.,codex,,,
add,Greene,3,wicker,2,,387,,Visual review of Greene page 3 shows wicker column 2 is 387.,codex,,,
add,Greene,3,wicker,3,,4712,,Visual review of Greene page 3 shows wicker column 3 is 4712.,codex,,,
update,Clay,2,trump,1,184,184,,Visual review of Clay page 2 shows trump column 1 is 184.,codex,,,
update,Clay,2,trump,2,113,113,,Visual review of Clay page 2 shows trump column 2 is 113.,codex,,,
update,Clay,2,trump,3,166,166,,Visual review of Clay page 2 shows trump column 3 is 166.,codex,,,
update,Clay,2,trump,4,323,325,,Visual review of Clay page 2 shows trump column 4 is 325.,codex,,,
update,Clay,2,trump,5,765,765,,Visual review of Clay page 2 shows trump column 5 is 765.,codex,,,
update,Clay,2,trump,6,551,551,,Visual review of Clay page 2 shows trump column 6 is 551.,codex,,,
update,Clay,2,trump,7,253,233,,Visual review of Clay page 2 shows trump column 7 is 233.,codex,,,
update,Clay,2,trump,8,60,60,,Visual review of Clay page 2 shows trump column 8 is 60.,codex,,,
update,Clay,2,trump,9,513,513,,Visual review of Clay page 2 shows trump column 9 is 513.,codex,,,
update,Clay,2,trump,10,259,256,,Visual review of Clay page 2 shows trump column 10 is 256.,codex,,,
update,Clay,2,trump,11,110,110,,Visual review of Clay page 2 shows trump column 11 is 110.,codex,,,
update,Clay,3,trump,1,281,281,,Visual review of Clay page 3 shows trump column 1 is 281.,codex,,,
update,Clay,3,trump,2,230,230,,Visual review of Clay page 3 shows trump column 2 is 230.,codex,,,
update,Clay,3,trump,3,230,230,,Visual review of Clay page 3 shows trump column 3 is 230.,codex,,,
update,Clay,3,trump,4,4017,4017,,Visual review of Clay page 3 shows trump column 4 is 4017.,codex,,,
add,Clay,2,pinkins,1,,136,,Visual review of Clay page 2 shows pinkins column 1 is 136.,codex,,,
add,Clay,2,pinkins,2,,455,,Visual review of Clay page 2 shows pinkins column 2 is 455.,codex,,,
add,Clay,2,pinkins,3,,10,,Visual review of Clay page 2 shows pinkins column 3 is 10.,codex,,,
add,Clay,2,pinkins,4,,320,,Visual review of Clay page 2 shows pinkins column 4 is 320.,codex,,,
add,Clay,2,pinkins,5,,494,,Visual review of Clay page 2 shows pinkins column 5 is 494.,codex,,,
add,Clay,2,pinkins,6,,795,,Visual review of Clay page 2 shows pinkins column 6 is 795.,codex,,,
add,Clay,2,pinkins,7,,202,,Visual review of Clay page 2 shows pinkins column 7 is 202.,codex,,,
add,Clay,2,pinkins,8,,221,,Visual review of Clay page 2 shows pinkins column 8 is 221.,codex,,,
add,Clay,2,pinkins,9,,275,,Visual review of Clay page 2 shows pinkins column 9 is 275.,codex,,,
add,Clay,2,pinkins,10,,559,,Visual review of Clay page 2 shows pinkins column 10 is 559.,codex,,,
add,Clay,2,pinkins,11,,162,,Visual review of Clay page 2 shows pinkins column 11 is 162.,codex,,,
update,Clay,3,pinkins,1,274,274,,Visual review of Clay page 3 shows pinkins column 1 is 274.,codex,,,
update,Clay,3,pinkins,2,240,240,,Visual review of Clay page 3 shows pinkins column 2 is 240.,codex,,,
update,Clay,3,pinkins,3,743,743,,Visual review of Clay page 3 shows pinkins column 3 is 743.,codex,,,
update,Clay,3,pinkins,4,4886,4886,,Visual review of Clay page 3 shows pinkins column 4 is 4886.,codex,,,
update,Clay,2,wicker,1,180,180,,Visual review of Clay page 2 shows wicker column 1 is 180.,codex,,,
update,Clay,2,wicker,2,141,141,,Visual review of Clay page 2 shows wicker column 2 is 141.,codex,,,
update,Clay,2,wicker,3,170,170,,Visual review of Clay page 2 shows wicker column 3 is 170.,codex,,,
update,Clay,2,wicker,4,346,346,,Visual review of Clay page 2 shows wicker column 4 is 346.,codex,,,
update,Clay,2,wicker,5,81,816,,Visual review of Clay page 2 shows wicker column 5 is 816.,codex,,,
update,Clay,2,wicker,6,561,561,,Visual review of Clay page 2 shows wicker column 6 is 561.,codex,,,
update,Clay,2,wicker,7,244,244,,Visual review of Clay page 2 shows wicker column 7 is 244.,codex,,,
update,Clay,2,wicker,8,62,62,,Visual review of Clay page 2 shows wicker column 8 is 62.,codex,,,
update,Clay,2,wicker,9,529,525,,Visual review of Clay page 2 shows wicker column 9 is 525.,codex,,,
update,Clay,2,wicker,10,280,280,,Visual review of Clay page 2 shows wicker column 10 is 280.,codex,,,
update,Clay,2,wicker,11,115,115,,Visual review of Clay page 2 shows wicker column 11 is 115.,codex,,,
update,Clay,3,wicker,1,290,290,,Visual review of Clay page 3 shows wicker column 1 is 290.,codex,,,
update,Clay,3,wicker,2,243,243,,Visual review of Clay page 3 shows wicker column 2 is 243.,codex,,,
update,Clay,3,wicker,3,255,255,,Visual review of Clay page 3 shows wicker column 3 is 255.,codex,,,
update,Clay,3,wicker,4,4228,4228,,Visual review of Clay page 3 shows wicker column 4 is 4228.,codex,,,
update,Carroll,2,harris,1,174,171,,Visual review of Carroll page 2 shows harris column 1 is 171.,codex,,,
add,Carroll,2,harris,2,,49,,Visual review of Carroll page 2 shows harris column 2 is 49.,codex,,,
add,Carroll,2,harris,3,,8,,Visual review of Carroll page 2 shows harris column 3 is 8.,codex,,,
add,Carroll,2,harris,4,,38,,Visual review of Carroll page 2 shows harris column 4 is 38.,codex,,,
